duration,Trip Distance,datetime,month,hour,checkout_kiosk_id
2096,3145,09/30/2018 11:15:00,9,11,14233
1425,4687,12/10/2018 21:00:00,10,21,12975
3120,0,09/16/2018 02:30:00,9,14,14231
300,1463,05/10/2018 18:00:00,10,18,13603
147,32,11/04/2018 15:00:00,4,15,14868
1139,1265,07/09/2018 13:45:00,9,13,15805
1500,1804,08/31/2018 05:15:00,8,17,14865
360,778,10/28/2018 12:00:00,10,12,14388
6960,3,02/09/2018 14:45:00,9,14,14547
6004,3722,02/09/2018 17:00:00,9,17,13289
60,408,06/10/2018 14:15:00,10,14,13446
4500,10910,05/10/2018 13:15:00,10,13,13918
1140,2373,10/13/2018 09:00:00,10,21,13918
336,1067,04/12/2018 18:00:00,12,18,14388
1260,4219,08/24/2018 05:00:00,8,17,14389
0,0,09/30/2018 12:00:00,9,12,14861
3529,4519,02/09/2018 19:30:00,9,19,14078
4075,6932,11/04/2018 18:45:00,4,18,13131
112,61,06/10/2018 18:30:00,10,18,14233
660,2890,08/26/2018 12:30:00,8,12,13917
540,1325,01/09/2018 14:30:00,9,14,15021
47,52,10/23/2018 01:30:00,10,13,12973
736,2499,10/25/2018 05:30:00,10,17,14390
35,4,09/21/2018 11:00:00,9,23,15016
27000,2003,09/17/2018 07:30:00,9,19,14075
540,19,10/29/2018 05:30:00,10,17,15021
360,0,02/09/2018 14:30:00,9,14,14080
1380,9297,08/09/2018 23:30:00,9,23,14234
774,1034,09/22/2018 04:00:00,9,16,13134
120,712,03/09/2018 03:30:00,9,3,15493
3437,6478,07/10/2018 18:00:00,10,18,14701
120,88,04/10/2018 12:30:00,10,12,13918
420,1,08/28/2018 12:15:00,8,0,13450
293,202,10/19/2018 04:45:00,10,16,14548
2854,6230,09/24/2018 02:00:00,9,14,15807
7,22,08/23/2018 03:30:00,8,15,15807
1440,491,08/23/2018 10:00:00,8,22,14864
180,56,09/17/2018 12:15:00,9,12,14545
1200,358,01/09/2018 10:45:00,9,10,14706
600,873,09/29/2018 08:15:00,9,20,15178
780,0,02/09/2018 19:15:00,9,19,16285
31058,0,09/28/2018 11:45:00,9,23,15808
11,3,08/22/2018 01:00:00,8,13,14389
60,181,09/16/2018 03:45:00,9,15,12019
1500,3066,04/09/2018 12:45:00,9,12,14859
1200,38,10/28/2018 05:00:00,10,17,13442
2318,5703,09/28/2018 03:45:00,9,15,13441
2375,0,07/09/2018 17:45:00,9,17,14234
60,0,06/10/2018 11:15:00,10,11,14389
600,1891,10/14/2018 04:30:00,10,16,13442
600,234,10/09/2018 10:15:00,9,10,14392
360,1131,09/27/2018 07:45:00,9,7,14388
5941,1500,12/10/2018 09:45:00,10,9,13761
540,1303,08/31/2018 07:45:00,8,19,15018
720,561,01/09/2018 19:30:00,9,19,15020
1340,21,10/20/2018 11:45:00,10,11,12973
420,1269,09/18/2018 04:15:00,9,16,13920
757,1820,11/10/2018 19:00:00,10,19,14862
707,149,06/10/2018 14:45:00,10,14,16593
180,260,07/10/2018 15:00:00,10,15,14389
180,402,10/13/2018 04:45:00,10,16,14871
60,6,09/25/2018 11:15:00,9,11,15021
720,994,10/27/2018 05:30:00,10,17,14075
1299,2003,06/10/2018 15:15:00,10,15,14707
660,1580,09/18/2018 12:30:00,9,12,15180
2520,18,05/10/2018 13:00:00,10,13,15020
2752,6775,11/09/2018 15:00:00,9,15,13916
540,1525,08/29/2018 11:00:00,8,23,14707
1200,4351,09/18/2018 06:00:00,9,18,13288
1166,2169,05/10/2018 00:00:00,10,0,14078
3627,12792,08/25/2018 07:00:00,8,19,14392
120,70,09/26/2018 06:30:00,9,18,15021
4667,49,11/18/2018 11:30:00,11,11,14405
1873,38,07/10/2018 19:30:00,10,19,14862
41,29,04/09/2018 14:00:00,9,14,15178
180,93,03/09/2018 10:45:00,9,10,14235
240,1233,07/10/2018 23:45:00,10,23,14864
540,878,01/09/2018 15:15:00,9,15,14867
2977,9815,09/29/2018 08:00:00,9,8,14705
1440,3366,06/10/2018 16:30:00,10,16,14551
55,72,09/10/2018 12:15:00,10,12,14389
720,1897,01/10/2018 21:00:00,10,21,15337
281,0,12/21/2018 10:30:00,12,10,14863
7,3,08/09/2018 16:00:00,9,16,13289
0,4260,12/21/2018 11:30:00,12,11,14389
0,4000,12/21/2018 11:30:00,12,11,14389
300,6,03/10/2018 08:30:00,10,8,14862
360,577,09/16/2018 08:00:00,9,8,13594
2780,911,09/22/2018 07:30:00,9,19,14075
4159,6510,09/15/2018 10:15:00,9,22,14862
1500,1759,08/25/2018 02:00:00,8,14,14864
19391,1931,07/10/2018 05:30:00,10,5,13907
916,2102,10/17/2018 11:00:00,10,11,14705
660,1690,05/09/2018 13:45:00,9,13,14864
874,860,09/13/2018 09:45:00,9,21,14390
4080,4470,02/09/2018 10:00:00,9,10,14080
943,0,09/13/2018 04:45:00,9,16,12958
2025,3,10/10/2018 00:00:00,10,0,13759
837,151,09/14/2018 06:00:00,9,18,15019
879,2482,09/14/2018 04:15:00,9,16,15656
1800,8130,08/25/2018 09:15:00,8,21,14079
33,64,10/25/2018 01:45:00,10,13,15178
660,956,05/10/2018 14:30:00,10,14,13442
1020,1887,05/10/2018 22:15:00,10,22,13283
1414,11,10/20/2018 12:45:00,10,12,16436
180,0,09/19/2018 05:30:00,9,17,14236
53,117,09/14/2018 02:00:00,9,14,14863
1,0,03/10/2018 14:00:00,10,14,13919
600,6815,10/27/2018 11:30:00,10,23,13760
180,352,07/09/2018 11:45:00,9,11,14858
360,417,08/28/2018 09:00:00,8,21,14389
600,1849,09/24/2018 08:00:00,9,20,14706
2490,1116,08/25/2018 12:30:00,8,0,14389
420,854,02/10/2018 22:15:00,10,22,15019
27000,1,02/12/2018 15:00:00,12,15,14077
1200,6224,08/23/2018 09:15:00,8,21,13445
900,3,05/10/2018 09:45:00,10,9,14389
2136,11412,12/10/2018 13:45:00,10,13,14234
1730,4942,09/27/2018 02:00:00,9,14,14385
2266,3409,09/26/2018 02:15:00,9,14,14706
11,0,08/25/2018 11:45:00,8,23,14389
420,1954,12/09/2018 17:45:00,9,17,15965
32,98,09/10/2018 12:15:00,10,12,14389
780,2,09/18/2018 11:00:00,9,23,14708
60,85,08/26/2018 06:45:00,8,18,14235
1500,2157,01/09/2018 11:30:00,9,11,14706
540,8,09/14/2018 03:15:00,9,15,13445
60,27,08/24/2018 06:00:00,8,18,12973
60,10,10/14/2018 07:00:00,10,19,13603
240,449,09/17/2018 03:15:00,9,15,15019
240,584,08/10/2018 03:45:00,10,3,14874
2882,3360,12/09/2018 10:30:00,9,10,13920
1108,2328,04/09/2018 04:45:00,9,4,14547
992,849,09/15/2018 01:30:00,9,13,14389
1137,0,04/10/2018 19:15:00,10,19,14537
240,13,08/30/2018 04:45:00,8,16,14391
9176,17484,05/10/2018 18:00:00,10,18,14707
987,51,09/20/2018 03:30:00,9,15,14078
1070,120,02/10/2018 17:30:00,10,17,13135
39,0,12/21/2018 12:15:00,12,12,15331
11,0,12/21/2018 11:45:00,12,11,14389
1,0,12/21/2018 11:45:00,12,11,14389
813,1,12/21/2018 12:00:00,12,12,13918
668,1997,12/21/2018 11:45:00,12,11,14701
480,23,09/25/2018 11:00:00,9,11,14080
0,1451,12/21/2018 12:30:00,12,12,15807
531,1996,10/17/2018 08:45:00,10,8,15336
540,1426,08/29/2018 02:45:00,8,14,15024
1052,331,09/20/2018 02:45:00,9,14,14871
1978,4313,03/09/2018 12:45:00,9,12,13605
55,54,09/16/2018 01:30:00,9,13,14078
3989,9432,08/28/2018 07:00:00,8,19,15021
120,384,05/10/2018 15:15:00,10,15,13602
956,3573,08/25/2018 09:15:00,8,21,14548
522,340,04/10/2018 20:45:00,10,20,14391
3699,9603,08/10/2018 11:15:00,10,11,12972
230,511,09/19/2018 01:45:00,9,1,14864
24,16,09/29/2018 07:15:00,9,19,13912
1320,0,08/09/2018 12:45:00,9,12,13445
53,109,08/23/2018 08:30:00,8,20,14234
120,233,08/22/2018 05:15:00,8,17,14226
3480,8168,08/09/2018 11:45:00,9,11,14706
952,0,10/28/2018 01:45:00,10,13,15017
810,53,10/26/2018 12:30:00,10,12,14389
360,1646,08/25/2018 09:45:00,8,9,14707
60,36,01/09/2018 11:30:00,9,11,15800
600,1788,02/09/2018 13:00:00,9,13,14549
600,0,01/09/2018 18:15:00,9,18,14549
3640,1373,10/23/2018 03:00:00,10,15,14858
360,1214,10/13/2018 10:00:00,10,22,14230
720,1179,01/09/2018 18:30:00,9,18,14548
1380,1,09/21/2018 05:30:00,9,17,14705
1460,330,03/09/2018 00:00:00,9,0,14386
2520,5186,09/16/2018 02:30:00,9,14,14073
180,25,06/10/2018 13:45:00,10,13,14233
1213,657,09/16/2018 07:15:00,9,19,14080
597,1144,08/09/2018 22:15:00,9,22,14705
1485,1427,12/10/2018 16:45:00,10,16,13603
960,1911,10/10/2018 18:15:00,10,18,15027
1680,3033,01/09/2018 14:30:00,9,14,15659
540,1217,09/13/2018 03:15:00,9,15,13600
296,370,10/27/2018 08:00:00,10,20,14556
480,1366,11/10/2018 09:30:00,10,9,14558
840,2549,05/10/2018 14:30:00,10,14,14550
23,2665,08/27/2018 10:30:00,8,10,15808
4656,10171,10/28/2018 07:15:00,10,19,13762
660,1462,10/27/2018 05:45:00,10,17,14864
540,996,03/09/2018 01:00:00,9,1,14864
240,784,09/16/2018 05:45:00,9,17,15020
1272,3300,05/10/2018 11:00:00,10,11,13288
780,1456,08/30/2018 03:15:00,8,15,14861
4495,12119,09/18/2018 07:45:00,9,7,15493
240,34,10/09/2018 04:00:00,9,4,14550
720,2814,12/10/2018 11:15:00,10,11,13751
296,0,10/09/2018 19:15:00,9,19,14550
2,0,08/31/2018 04:30:00,8,16,13442
1067,0,09/17/2018 12:30:00,9,12,15027
10,2,10/23/2018 01:30:00,10,13,12973
2820,0,09/19/2018 12:15:00,9,12,14546
1134,1921,04/09/2018 11:15:00,9,11,16122
4920,9921,03/09/2018 12:45:00,9,12,15173
180,825,08/23/2018 02:45:00,8,14,13445
714,1417,08/26/2018 12:30:00,8,12,14707
618,1738,12/10/2018 23:45:00,10,23,14708
3863,10652,01/10/2018 22:45:00,10,22,14077
595,0,09/26/2018 06:00:00,9,18,14706
1298,1105,11/10/2018 16:15:00,10,16,14548
46,51,09/20/2018 10:45:00,9,10,13442
1605,2937,01/10/2018 22:30:00,10,22,14546
540,416,06/09/2018 13:45:00,9,13,15021
60,12,08/25/2018 11:15:00,8,23,15020
591,1285,10/13/2018 08:00:00,10,20,14235
420,0,02/09/2018 14:00:00,9,14,14080
870,2053,09/23/2018 04:00:00,9,16,14385
2343,2,08/25/2018 05:45:00,8,17,14389
660,1198,09/24/2018 04:30:00,9,16,14386
1140,257,01/09/2018 19:15:00,9,19,12972
1020,1267,08/28/2018 11:15:00,8,11,14389
420,1611,12/10/2018 15:15:00,10,15,14391
1,0,01/09/2018 14:15:00,9,14,13288
1320,2267,08/24/2018 11:00:00,8,11,14078
699,1898,09/14/2018 10:15:00,9,22,15022
180,250,06/10/2018 00:30:00,10,0,14863
2451,15,07/09/2018 17:45:00,9,17,14234
4356,6990,11/04/2018 18:30:00,4,18,14393
1800,3662,05/10/2018 17:15:00,10,17,14699
600,82,12/10/2018 02:30:00,10,2,15179
1800,27,09/17/2018 05:45:00,9,17,12651
46,24,10/10/2018 14:30:00,10,14,15178
1778,1058,08/31/2018 09:45:00,8,9,14861
1008,256,09/16/2018 01:45:00,9,1,14706
699,6,09/16/2018 03:15:00,9,15,14227
480,17,09/26/2018 02:15:00,9,2,14549
46,7,07/10/2018 18:00:00,10,18,14389
540,5186,08/23/2018 12:15:00,8,0,14078
420,881,05/10/2018 22:00:00,10,22,14550
2400,3245,08/09/2018 14:00:00,9,14,14389
300,0,09/15/2018 06:00:00,9,18,15810
1020,2711,08/29/2018 10:45:00,8,10,15019
595,1939,02/09/2018 15:45:00,9,15,15018
653,1156,09/29/2018 07:30:00,9,19,15017
2356,0,09/29/2018 11:15:00,9,23,14864
27000,117287,05/09/2018 09:45:00,9,9,16277
527,1315,09/21/2018 12:45:00,9,12,14389
1722,2829,01/09/2018 12:30:00,9,12,14863
17832,5,07/09/2018 21:30:00,9,21,15179
3,0,09/24/2018 08:45:00,9,8,14227
240,9,09/24/2018 09:15:00,9,21,14863
2320,39,10/13/2018 02:00:00,10,14,13442
240,0,09/21/2018 12:45:00,9,0,15021
600,58,02/10/2018 10:15:00,10,10,15022
2853,3665,09/25/2018 05:30:00,9,17,13918
1380,1712,03/09/2018 00:15:00,9,0,14386
180,140,03/09/2018 10:30:00,9,10,14235
1140,309,09/13/2018 05:15:00,9,17,15328
1680,1160,08/26/2018 06:30:00,8,18,14389
60,0,12/09/2018 12:00:00,9,12,13918
1980,3134,09/15/2018 08:45:00,9,20,13919
660,0,12/10/2018 21:30:00,10,21,15179
60,85,10/10/2018 14:30:00,10,14,15178
2100,69,09/14/2018 08:00:00,9,20,13289
8705,4364,09/14/2018 09:30:00,9,9,13918
360,351,08/09/2018 23:00:00,9,23,15178
9,7,08/23/2018 03:30:00,8,15,15807
1073,1586,03/10/2018 20:45:00,10,20,14706
178,267,12/10/2018 23:00:00,10,23,14706
2,49,08/26/2018 09:15:00,8,21,15018
4320,1499,01/09/2018 14:15:00,9,14,12973
360,1009,07/10/2018 16:00:00,10,16,13919
240,71,09/23/2018 02:15:00,9,2,15021
420,1074,09/30/2018 01:45:00,9,13,14547
3177,0,11/17/2018 05:15:00,11,17,14392
3900,1023,08/23/2018 01:15:00,8,13,14704
480,1688,02/10/2018 07:30:00,10,7,15173
1,0,09/10/2018 17:45:00,10,17,14864
1005,2490,09/29/2018 09:15:00,9,21,16270
840,1973,08/23/2018 09:45:00,8,21,13760
613,943,09/22/2018 12:30:00,9,12,14078
720,46,08/21/2018 08:15:00,8,20,14389
36339,7,08/27/2018 06:30:00,8,18,13916
29,49,09/24/2018 01:45:00,9,13,14389
648,790,06/10/2018 19:15:00,10,19,13288
300,1516,08/26/2018 02:45:00,8,14,14235
240,0,09/22/2018 06:00:00,9,18,15803
780,2396,05/09/2018 18:00:00,9,18,14705
7,1,10/20/2018 02:15:00,10,14,15008
2055,20,08/25/2018 01:30:00,8,1,14389
418,1775,09/21/2018 12:00:00,9,12,13442
480,1065,03/09/2018 10:30:00,9,10,15650
525,978,10/22/2018 01:15:00,10,13,14548
60,22,10/26/2018 12:45:00,10,12,14546
468,5,04/10/2018 07:45:00,10,7,15017
1050,0,10/13/2018 04:30:00,10,16,14705
0,0,10/12/2018 17:00:00,12,17,14391
840,3374,01/09/2018 15:00:00,9,15,16122
600,796,01/09/2018 10:30:00,9,10,14548
1679,4565,02/09/2018 15:45:00,9,15,15964
708,2074,05/10/2018 19:30:00,10,19,14231
360,1299,10/14/2018 03:15:00,10,15,13759
598,1377,08/10/2018 07:45:00,10,7,15180
2382,2148,09/24/2018 02:30:00,9,14,14391
360,1256,10/13/2018 11:45:00,10,11,15489
1771,4538,05/10/2018 15:15:00,10,15,14546
1942,2859,03/10/2018 17:00:00,10,17,14080
2092,0,11/29/2018 05:45:00,11,17,14389
484,524,09/24/2018 09:15:00,9,21,13918
4409,3,10/28/2018 04:15:00,10,16,13917
1320,1282,08/25/2018 11:45:00,8,11,15020
660,582,09/15/2018 10:45:00,9,22,15499
2124,1043,09/23/2018 01:45:00,9,13,15179
1200,1434,08/30/2018 04:30:00,8,16,14389
1680,3373,02/09/2018 12:45:00,9,12,14227
1020,2485,01/10/2018 19:30:00,10,19,15335
1,0,09/10/2018 19:30:00,10,19,16122
51,23,10/25/2018 11:30:00,10,11,14075
720,1316,02/09/2018 03:00:00,9,3,14864
480,840,09/16/2018 12:15:00,9,12,15173
420,1415,11/10/2018 08:30:00,10,8,15807
527,2356,08/30/2018 10:15:00,8,22,14384
480,0,01/10/2018 17:45:00,10,17,13291
895,3031,10/29/2018 08:15:00,10,8,13442
780,1527,03/09/2018 08:30:00,9,8,14706
652,2274,10/27/2018 11:30:00,10,11,14385
9459,31,09/10/2018 18:30:00,10,18,15173
300,905,08/25/2018 11:00:00,8,11,12969
1,0,04/10/2018 11:45:00,10,11,14237
480,17,09/19/2018 08:00:00,9,8,14393
46,0,02/10/2018 21:15:00,10,21,14549
1320,6476,09/19/2018 07:30:00,9,19,14851
3287,3957,10/20/2018 11:15:00,10,11,13758
44,5,09/25/2018 01:45:00,9,13,13134
36,0,02/10/2018 16:00:00,10,16,14548
999,1978,02/09/2018 13:45:00,9,13,13133
1380,2304,08/31/2018 08:45:00,8,20,14080
540,0,07/10/2018 03:15:00,10,3,15021
2400,2418,01/09/2018 12:00:00,9,12,13282
4740,2924,08/26/2018 02:15:00,8,14,14391
2,0,08/09/2018 16:30:00,9,16,13288
1534,3670,08/23/2018 05:00:00,8,17,13132
40,34,07/10/2018 23:15:00,10,23,14077
1435,1793,10/21/2018 09:15:00,10,9,12973
660,2415,02/09/2018 19:00:00,9,19,13918
240,552,07/10/2018 13:45:00,10,13,13759
177,310,10/27/2018 10:15:00,10,10,14075
521,348,09/16/2018 02:00:00,9,2,14387
900,2409,01/09/2018 17:45:00,9,17,14078
321,7,09/24/2018 01:15:00,9,13,15965
540,349,09/23/2018 01:30:00,9,13,14864
480,0,07/09/2018 12:00:00,9,12,13920
60,10,09/21/2018 10:15:00,9,10,14078
1740,1204,09/22/2018 12:30:00,9,12,14230
1956,6004,02/09/2018 16:00:00,9,16,12819
780,9,09/29/2018 06:15:00,9,18,13911
420,18,09/23/2018 10:00:00,9,22,14233
6,0,09/26/2018 03:45:00,9,15,14389
11,32,09/25/2018 11:00:00,9,11,14080
720,521,09/29/2018 04:00:00,9,16,13919
642,0,12/21/2018 01:00:00,12,13,12338
120,468,12/21/2018 12:45:00,12,12,13446
19,27,12/21/2018 12:45:00,12,12,12338
1490,0,12/21/2018 01:00:00,12,13,14389
480,0,09/17/2018 07:00:00,9,19,15021
878,1619,08/28/2018 08:45:00,8,20,13916
29834,2123,09/10/2018 02:45:00,10,2,15966
6,0,06/10/2018 03:45:00,10,3,14707
116,52,09/19/2018 12:30:00,9,12,14389
60,220,04/09/2018 12:15:00,9,12,13288
4920,1547,03/09/2018 11:30:00,9,11,14389
420,46,09/25/2018 06:15:00,9,18,14077
540,1097,08/09/2018 15:30:00,9,15,14707
30,33,09/23/2018 09:00:00,9,21,15021
38,8,09/24/2018 09:00:00,9,21,14863
2396,278,10/25/2018 05:45:00,10,17,14548
720,2669,02/09/2018 15:00:00,9,15,14861
1830,66,09/22/2018 02:15:00,9,14,12814
60,0,09/09/2018 22:30:00,9,22,14864
22,5,06/10/2018 15:30:00,10,15,15179
3090,3660,09/29/2018 02:00:00,9,14,14391
556,1111,09/20/2018 08:00:00,9,8,14546
840,334,02/10/2018 17:15:00,10,17,12973
600,1,10/09/2018 17:15:00,9,17,14706
2143,6909,10/10/2018 18:15:00,10,18,14389
587,679,10/27/2018 11:45:00,10,23,14234
300,1019,11/10/2018 22:15:00,10,22,15021
60,223,01/09/2018 16:45:00,9,16,14391
1800,3762,10/21/2018 11:30:00,10,11,12973
2801,0,12/21/2018 11:15:00,12,11,14866
60,196,08/25/2018 02:15:00,8,2,14708
1200,62,09/22/2018 11:00:00,9,11,16909
3896,2180,11/09/2018 19:30:00,9,19,13918
41,70,09/25/2018 10:00:00,9,10,14873
9480,527,09/15/2018 11:00:00,9,11,14861
180,11,10/29/2018 01:00:00,10,13,15336
300,1413,09/10/2018 18:00:00,10,18,14858
2463,0,10/13/2018 07:45:00,10,7,14390
1020,2165,08/25/2018 08:00:00,8,20,15021
1053,84,05/10/2018 10:00:00,10,10,13920
6,6,09/22/2018 03:45:00,9,15,14705
3199,3073,02/09/2018 17:30:00,9,17,14865
900,6,09/17/2018 10:30:00,9,22,15021
463,548,09/21/2018 01:15:00,9,13,13133
1462,130,09/26/2018 09:30:00,9,21,14231
120,93,07/10/2018 22:30:00,10,22,14076
27000,17967,09/29/2018 02:45:00,9,2,14225
480,1577,11/09/2018 13:30:00,9,13,14389
900,1872,08/26/2018 12:15:00,8,12,13442
2438,2215,06/10/2018 08:00:00,10,8,13442
164770,2907,08/29/2018 12:00:00,8,12,14863
900,1027,05/09/2018 23:15:00,9,23,15021
1,0,06/10/2018 10:30:00,10,10,14710
41,72,09/20/2018 11:30:00,9,11,14225
8,0,02/09/2018 19:15:00,9,19,13760
27000,1368,09/29/2018 11:30:00,9,23,13603
960,43,04/10/2018 13:00:00,10,13,13752
2471,8,11/24/2018 05:45:00,11,17,14392
960,2112,09/15/2018 11:00:00,9,23,13292
2440,2519,09/13/2018 09:45:00,9,21,14389
45,0,06/10/2018 20:45:00,10,20,15178
2160,2929,08/24/2018 11:45:00,8,11,13442
2072,4066,08/09/2018 23:30:00,9,23,14392
480,1283,09/13/2018 01:30:00,9,13,12814
9,157,12/09/2018 11:30:00,9,11,13288
480,4,09/23/2018 09:45:00,9,21,14706
25,0,08/23/2018 03:45:00,8,15,15807
360,1276,09/16/2018 11:30:00,9,11,14546
2309,1871,08/09/2018 18:00:00,9,18,13134
780,825,03/10/2018 15:45:00,10,15,14389
29,1,03/10/2018 21:00:00,10,21,14545
24,5,10/23/2018 07:15:00,10,19,11237
2520,4930,01/09/2018 16:15:00,9,16,13289
774,2341,09/22/2018 02:30:00,9,14,14393
2948,6587,01/09/2018 12:30:00,9,12,13918
3,0,09/26/2018 01:30:00,9,13,15021
2173,2802,09/27/2018 12:00:00,9,12,14863
660,0,12/13/2018 06:00:00,12,18,14865
480,1126,08/09/2018 15:30:00,9,15,14706
526,1394,06/10/2018 23:00:00,10,23,14389
2753,2970,05/10/2018 21:15:00,10,21,13288
1779,6918,04/10/2018 08:45:00,10,8,13918
360,669,08/30/2018 10:45:00,8,10,14391
2403,0,01/10/2018 17:00:00,10,17,15182
60,100,02/09/2018 20:00:00,9,20,13445
420,0,05/10/2018 19:00:00,10,19,13131
332,0,09/22/2018 04:00:00,9,16,14863
31,40,10/25/2018 01:30:00,10,13,15178
708,172,09/23/2018 02:15:00,9,14,15807
2760,0,09/17/2018 03:00:00,9,15,12973
840,4504,09/22/2018 09:00:00,9,21,13446
2377,4129,02/09/2018 21:30:00,9,21,13917
900,791,07/10/2018 01:30:00,10,1,14710
640,1471,02/10/2018 12:30:00,10,12,14713
402,5,05/10/2018 21:45:00,10,21,14705
120,314,10/09/2018 11:15:00,9,11,14863
600,88,01/10/2018 17:15:00,10,17,15018
480,1553,09/26/2018 01:00:00,9,1,13442
240,1188,08/26/2018 03:15:00,8,15,14385
1,0,10/10/2018 18:45:00,10,18,15489
180,8,09/21/2018 12:45:00,9,0,15021
1980,27,06/10/2018 14:15:00,10,14,14079
536,0,11/18/2018 12:00:00,11,12,15168
455,70,09/23/2018 01:15:00,9,13,14389
660,1825,09/24/2018 10:45:00,9,22,13442
360,35,05/10/2018 21:15:00,10,21,14075
38,12,10/25/2018 11:15:00,10,11,14075
480,47,02/10/2018 16:00:00,10,16,14861
4744,219956,09/10/2018 19:30:00,10,19,16122
4200,5338,03/09/2018 11:30:00,9,11,14705
360,1380,07/09/2018 08:15:00,9,8,14384
660,3202,09/26/2018 05:15:00,9,17,13759
4239,3277,10/19/2018 11:45:00,10,11,14705
420,2034,03/10/2018 19:00:00,10,19,15964
1020,909,09/23/2018 10:45:00,9,22,13437
240,695,05/10/2018 17:15:00,10,17,13918
1676,5521,05/10/2018 11:45:00,10,11,15017
1200,3673,08/23/2018 05:00:00,8,17,13132
180,368,09/18/2018 12:30:00,9,12,13758
536,147,09/21/2018 04:00:00,9,16,14233
3,49,08/09/2018 12:45:00,9,12,14233
300,1,05/10/2018 15:30:00,10,15,13602
276,442,09/24/2018 04:45:00,9,16,14548
1020,2729,08/09/2018 17:45:00,9,17,14391
120,195,06/10/2018 16:30:00,10,16,14548
18,0,01/09/2018 12:00:00,9,12,15020
1020,42,12/10/2018 14:00:00,10,14,12020
3648,250,08/21/2018 08:30:00,8,20,14389
1080,4775,08/24/2018 12:45:00,8,12,14863
1078,1817,09/30/2018 04:30:00,9,16,14706
2798,7478,09/30/2018 12:45:00,9,12,14232
836,0,01/09/2018 12:00:00,9,12,12976
300,185,08/26/2018 12:15:00,8,12,14391
540,5,10/09/2018 21:45:00,9,21,14226
900,1150,08/23/2018 08:45:00,8,8,14554
296,625,09/22/2018 08:00:00,9,20,14390
600,768,06/10/2018 16:00:00,10,16,14858
180,0,08/25/2018 08:15:00,8,20,14704
2232,3817,08/31/2018 03:00:00,8,15,13288
354,855,08/25/2018 02:30:00,8,14,14075
3242,10153,10/27/2018 11:00:00,10,23,15178
60,113,04/10/2018 20:30:00,10,20,15178
420,999,10/13/2018 10:45:00,10,22,13596
37,1,02/09/2018 18:45:00,9,18,14389
1320,944,06/09/2018 16:15:00,9,16,12973
180,149,09/20/2018 02:30:00,9,14,14389
1570,50,09/18/2018 08:00:00,9,20,13600
360,7,10/13/2018 03:30:00,10,15,15810
935,538,09/22/2018 04:45:00,9,16,14389
420,30,09/13/2018 01:30:00,9,1,14862
2820,2025,10/13/2018 02:30:00,10,14,14865
1349,2004,09/27/2018 09:00:00,9,9,13600
1312,0,09/29/2018 05:30:00,9,17,15018
57,0,03/10/2018 15:15:00,10,15,14232
1173,2026,10/22/2018 09:00:00,10,21,15019
120,104,08/31/2018 10:15:00,8,10,13759
120,284,03/09/2018 11:15:00,9,11,14707
180,116,09/24/2018 02:15:00,9,14,14080
2280,14,05/10/2018 09:30:00,10,9,16270
180,26,11/10/2018 22:30:00,10,22,16751
1080,1521,07/10/2018 20:15:00,10,20,15022
2194,209,09/18/2018 01:15:00,9,13,14705
60,4,02/10/2018 10:15:00,10,10,14385
479,1403,03/09/2018 15:00:00,9,15,13760
1184,3779,08/23/2018 08:45:00,8,8,14547
1380,966,05/10/2018 17:30:00,10,17,14232
2629,8774,06/10/2018 20:30:00,10,20,13288
1360,480,10/19/2018 02:45:00,10,2,15178
600,2155,03/10/2018 11:45:00,10,11,14701
540,0,09/25/2018 08:30:00,9,20,14232
660,3404,08/23/2018 07:30:00,8,19,15021
536,1,11/17/2018 08:00:00,11,20,13912
420,676,09/28/2018 10:00:00,9,10,15493
3480,7564,01/09/2018 09:30:00,9,9,15802
240,5,09/24/2018 10:45:00,9,22,15807
10359,8516,02/09/2018 19:15:00,9,19,14230
60,13,09/18/2018 11:30:00,9,11,13445
1183,509,01/09/2018 23:30:00,9,23,15022
1,0,07/10/2018 14:15:00,10,14,15178
1260,2241,01/09/2018 17:00:00,9,17,15178
1255,4721,06/10/2018 12:00:00,10,12,13603
4440,7524,09/27/2018 06:45:00,9,18,13918
2,0,10/26/2018 03:45:00,10,15,14075
180,8,09/28/2018 12:15:00,9,12,13917
2400,91,04/10/2018 20:00:00,10,20,14388
600,236,12/10/2018 16:30:00,10,16,14065
1140,3261,10/13/2018 03:45:00,10,15,14389
1200,2744,07/10/2018 22:45:00,10,22,13134
600,2302,08/09/2018 14:00:00,9,14,14864
708,1257,09/09/2018 20:15:00,9,20,14861
2594,6430,09/29/2018 03:45:00,9,15,14079
480,1449,09/19/2018 06:30:00,9,18,14231
1670,0,09/17/2018 10:45:00,9,10,12977
2031,100,12/09/2018 17:00:00,9,17,14707
2580,727,09/15/2018 02:15:00,9,14,13130
840,0,10/09/2018 18:15:00,9,18,14706
1196,463,02/10/2018 00:00:00,10,0,15019
660,1835,09/15/2018 02:15:00,9,2,13760
1,0,10/25/2018 10:30:00,10,10,13442
1134,0,09/13/2018 12:15:00,9,12,13916
300,838,09/16/2018 12:15:00,9,0,16121
2200,4365,08/25/2018 07:15:00,8,19,13918
1380,6,09/23/2018 03:30:00,9,15,12658
2379,2504,08/26/2018 02:00:00,8,14,14706
180,273,10/13/2018 04:45:00,10,16,14871
1,0,09/14/2018 12:15:00,9,12,13762
