Vehicle Type,Trip Duration,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1,status
bicycle,2080,34.67,4571,07-08-2018 18:45,07-08-2018 19:30,7,18,7,10,9,12820,15019,2018,30.275,-97.771,30.261,-97.738,Active
bicycle,1882,31.37,4812,07-08-2018 19:00,07-08-2018 19:30,7,19,7,9,9,14556,14716,2018,30.284,-97.746,30.289,-97.743,Active
bicycle,1548,25.8,2881,07-08-2018 19:30,07-08-2018 19:45,7,19,7,9,9,15019,14225,2018,30.261,-97.738,30.245,-97.751,Active
bicycle,1122,18.7,522,09-09-2018 20:30,09-09-2018 20:45,9,20,7,9,9,14546,14705,2018,30.258,-97.746,30.262,-97.744,Active
bicycle,949,15.82,901,07-08-2018 19:30,07-08-2018 19:45,7,19,7,9,9,14077,13920,2018,30.268,-97.754,30.268,-97.755,Active
bicycle,896,14.93,982,07-08-2018 19:30,07-08-2018 19:45,7,19,7,9,9,14077,13920,2018,30.268,-97.754,30.268,-97.755,Active
bicycle,2971,49.52,3685,07-08-2018 19:30,07-08-2018 20:30,7,19,7,3,9,15800,14544,2018,30.246,-97.727,30.255,-97.745,Active
bicycle,2495,41.58,5713,07-08-2018 19:30,07-08-2018 20:15,7,19,7,5,5,12966,13760,2018,30.248,-97.771,30.263,-97.759,Active
bicycle,516,8.6,2076,07-08-2018 19:45,07-08-2018 19:45,7,19,7,5,9,13759,14384,2018,30.26,-97.758,30.249,-97.75,Active
bicycle,4701,78.35,5713,07-08-2018 19:45,07-08-2018 21:00,7,19,7,9,9,15800,15018,2018,30.245,-97.727,30.258,-97.739,Active
bicycle,582,9.7,1625,07-08-2018 20:00,07-08-2018 20:15,7,20,7,9,5,13753,13441,2018,30.247,-97.757,30.253,-97.764,Active
bicycle,4,0.07,15,10-07-2018 10:30,10-07-2018 10:30,10,10,7,9,9,14706,14706,2018,30.266,-97.743,30.266,-97.743,Active
bicycle,3945,65.75,6003,07-08-2018 20:00,07-08-2018 21:15,7,20,7,9,9,14707,14233,2018,30.268,-97.743,30.265,-97.75,Active
bicycle,786,13.1,3251,07-08-2018 20:00,07-08-2018 20:15,7,20,7,9,9,14235,14402,2018,30.27,-97.75,30.292,-97.748,Active
bicycle,3358,55.97,8111,07-08-2018 20:15,07-08-2018 21:15,7,20,7,9,5,14394,13442,2018,30.272,-97.748,30.256,-97.762,Active
bicycle,3419,56.98,8175,07-08-2018 20:15,07-08-2018 21:15,7,20,7,9,5,14393,13442,2018,30.271,-97.748,30.256,-97.762,Active
bicycle,1146,19.1,5214,07-08-2018 20:30,07-08-2018 20:45,7,20,7,1,1,15495,15495,2018,30.27,-97.731,30.269,-97.731,Active
bicycle,577,9.62,2350,07-08-2018 20:30,07-08-2018 20:45,7,20,7,9,9,14227,14707,2018,30.25,-97.75,30.268,-97.743,Active
bicycle,3293,54.88,7178,07-08-2018 21:00,07-08-2018 22:00,7,21,7,9,9,14707,14718,2018,30.268,-97.743,30.295,-97.744,Active
bicycle,1439,23.98,2639,07-08-2018 21:15,07-08-2018 21:30,7,21,7,9,9,14546,14386,2018,30.259,-97.746,30.254,-97.748,Active
bicycle,2476,41.27,6212,07-08-2018 21:15,07-08-2018 22:00,7,21,7,9,9,14549,14718,2018,30.267,-97.745,30.295,-97.744,Active
bicycle,1837,30.62,2897,07-08-2018 21:15,07-08-2018 21:45,7,21,7,9,9,15336,15021,2018,30.266,-97.735,30.266,-97.739,Active
bicycle,1830,30.5,3781,10-07-2018 17:30,10-07-2018 18:00,10,17,7,1,9,14866,13450,2018,30.272,-97.741,30.274,-97.762,Active
bicycle,120,2,245,10-07-2018 23:00,10-07-2018 23:00,10,23,7,9,9,14392,14550,2018,30.268,-97.747,30.269,-97.746,Active
bicycle,1691,28.18,5214,07-08-2018 21:30,07-08-2018 22:00,7,21,7,9,9,14233,14718,2018,30.265,-97.75,30.295,-97.744,Active
bicycle,924,15.4,2478,07-08-2018 21:30,07-08-2018 21:45,7,21,7,9,1,14233,15184,2018,30.265,-97.75,30.279,-97.738,Active
bicycle,900,15,3,08/26/2018 04:00:00,08/26/2018 04:15:00,8,16,7,9,9,14707,14707,2018,30.268,-97.742,30.268,-97.742,Active
bicycle,2,0.03,0,09/22/2018 04:15:00,09/22/2018 04:15:00,9,16,6,8,8,13289,13289,2018,30.266,-97.765,30.266,-97.765,Active
bicycle,294,4.9,1271,07-08-2018 21:45,07-08-2018 21:45,7,21,7,1,1,15495,16285,2018,30.269,-97.731,30.274,-97.72,Active
bicycle,628,10.47,1642,07-08-2018 21:45,07-08-2018 22:00,7,21,7,9,9,15186,15343,2018,30.283,-97.738,30.282,-97.734,Active
bicycle,523,8.72,2189,07-08-2018 21:45,07-08-2018 22:00,7,21,7,1,1,16285,16285,2018,30.274,-97.72,30.274,-97.72,Active
bicycle,429,7.15,901,07-09-2018 00:15,07-09-2018 00:30,7,0,1,9,9,14544,14701,2018,30.255,-97.745,30.254,-97.744,Active
bicycle,2482,41.37,10268,07-09-2018 00:30,07-09-2018 01:15,7,0,1,9,9,14716,15019,2018,30.29,-97.743,30.262,-97.739,Active
bicycle,801,13.35,4200,07-09-2018 01:00,07-09-2018 01:15,7,1,1,5,9,12019,13920,2018,30.243,-97.783,30.268,-97.755,Active
bicycle,780,13,381,09/22/2018 12:15:00,09/22/2018 12:30:00,9,12,6,9,9,14389,14864,2018,30.26,-97.747,30.267,-97.741,Active
bicycle,637,10.62,1304,07-09-2018 01:15,07-09-2018 01:15,7,1,1,9,9,13920,14393,2018,30.268,-97.755,30.27,-97.749,Active
bicycle,5316,88.6,12746,07-09-2018 03:00,07-09-2018 04:30,7,3,1,9,9,14236,14079,2018,30.271,-97.751,30.272,-97.754,Active
bicycle,646,10.77,1497,07-09-2018 06:00,07-09-2018 06:15,7,6,1,9,9,14079,13921,2018,30.272,-97.754,30.271,-97.755,Active
bicycle,448,7.47,2462,07-09-2018 06:30,07-09-2018 06:30,7,6,1,9,5,13450,13600,2018,30.275,-97.762,30.257,-97.76,Active
bicycle,430,7.17,1481,07-09-2018 08:30,07-09-2018 08:30,7,8,1,9,9,15180,14394,2018,30.27,-97.736,30.273,-97.75,Active
bicycle,573,9.55,1400,07-09-2018 09:30,07-09-2018 09:30,7,9,1,5,5,13600,13600,2018,30.257,-97.76,30.257,-97.761,Active
bicycle,840,14,3251,07-09-2018 09:30,07-09-2018 09:45,7,9,1,3,9,16433,14863,2018,30.252,-97.718,30.265,-97.742,Active
bicycle,287,4.78,740,07-09-2018 09:45,07-09-2018 09:45,7,9,1,3,3,16436,15964,2018,30.26,-97.719,30.26,-97.725,Active
bicycle,540,9,927,09/27/2018 09:45:00,09/27/2018 10:00:00,9,9,4,5,5,12808,13283,2018,30.247,-97.772,30.252,-97.763,Active
bicycle,403,6.72,1754,07-09-2018 09:45,07-09-2018 10:00,7,9,1,3,9,15807,14863,2018,30.262,-97.727,30.265,-97.742,Active
bicycle,660,11,1279,09-01-2018 18:00,09-01-2018 18:15,9,18,6,9,9,14391,14389,2018,30.265,-97.748,30.26,-97.747,Active
bicycle,180,3,23,09/30/2018 09:00:00,09/30/2018 09:00:00,9,21,7,5,5,13918,13918,2018,30.264,-97.756,30.264,-97.756,Active
bicycle,960,16,943,09-02-2018 11:15,09-02-2018 11:30,9,11,7,9,9,13917,14547,2018,30.261,-97.755,30.261,-97.747,Active
bicycle,746,12.43,3412,07-09-2018 11:15,07-09-2018 11:15,7,11,1,3,9,16119,14234,2018,30.256,-97.723,30.266,-97.751,Active
bicycle,762,12.7,3283,07-09-2018 11:15,07-09-2018 11:30,7,11,1,9,5,14391,13282,2018,30.266,-97.749,30.251,-97.766,Active
bicycle,457,7.62,1464,07-09-2018 11:15,07-09-2018 11:30,7,11,1,9,9,14701,14706,2018,30.254,-97.744,30.265,-97.743,Active
bicycle,660,11,1,09/21/2018 11:30:00,09/21/2018 11:45:00,9,23,5,9,9,14233,13919,2018,30.263,-97.75,30.267,-97.754,Active
bicycle,1949,32.48,3347,07-09-2018 11:45,07-09-2018 12:15,7,11,1,9,8,14546,12973,2018,30.259,-97.747,30.264,-97.771,Active
bicycle,1553,25.88,5320,10/26/2018 09:30:00,10/26/2018 10:00:00,10,9,5,3,5,16593,13758,2018,30.259,-97.715,30.258,-97.758,Active
bicycle,1299,21.65,1304,07-09-2018 11:45,07-09-2018 12:15,7,11,1,9,9,14389,14389,2018,30.262,-97.749,30.261,-97.75,Active
bicycle,0,0,0,10-12-2018 20:45,10-12-2018 20:45,10,20,5,9,9,15178,15178,2018,30.264,-97.737,30.264,-97.737,Active
bicycle,1052,17.53,1722,07-09-2018 12:00,07-09-2018 12:15,7,12,1,9,9,14863,14706,2018,30.265,-97.742,30.265,-97.743,Active
bicycle,730,12.17,1947,07-09-2018 12:15,07-09-2018 12:15,7,12,1,5,9,13760,14705,2018,30.263,-97.759,30.264,-97.744,Active
bicycle,767,12.78,2028,07-09-2018 12:15,07-09-2018 12:30,7,12,1,9,9,13913,14705,2018,30.252,-97.757,30.264,-97.744,Active
bicycle,443,7.38,1255,07-09-2018 12:15,07-09-2018 12:30,7,12,1,9,9,14234,14395,2018,30.266,-97.751,30.276,-97.749,Active
bicycle,857,14.28,3428,07-09-2018 12:30,07-09-2018 12:45,7,12,1,9,3,13917,12804,2018,30.263,-97.755,30.237,-97.771,Active
bicycle,680,11.33,2511,07-09-2018 13:45,07-09-2018 14:00,7,13,1,5,9,13600,13765,2018,30.257,-97.76,30.276,-97.758,Active
bicycle,92,1.53,161,07-09-2018 14:00,07-09-2018 14:00,7,14,1,9,9,14705,14705,2018,30.264,-97.744,30.264,-97.743,Active
bicycle,4310,71.83,50,09-02-2018 08:45,09-02-2018 10:00,9,8,7,9,9,14391,14391,2018,30.266,-97.748,30.266,-97.748,Active
bicycle,419,6.98,1754,07-09-2018 14:15,07-09-2018 14:15,7,14,1,9,9,14863,14701,2018,30.265,-97.742,30.254,-97.744,Active
bicycle,1121,18.68,3003,08/28/2018 03:00:00,08/28/2018 03:15:00,8,15,2,9,3,14866,15493,2018,30.27,-97.741,30.264,-97.73,Active
bicycle,404,6.73,1368,07-09-2018 14:15,07-09-2018 14:30,7,14,1,9,9,15018,14704,2018,30.258,-97.739,30.262,-97.744,Active
bicycle,748,12.47,1931,07-09-2018 14:30,07-09-2018 14:45,7,14,1,9,3,15021,16121,2018,30.266,-97.739,30.26,-97.723,Active
bicycle,451,7.52,1513,07-09-2018 14:45,07-09-2018 14:45,7,14,1,3,3,16121,16907,2018,30.26,-97.723,30.256,-97.71,Active
bicycle,244,4.07,837,07-09-2018 15:00,07-09-2018 15:00,7,15,1,9,9,15187,14714,2018,30.285,-97.736,30.285,-97.743,Active
bicycle,333,5.55,1175,07-09-2018 16:00,07-09-2018 16:00,7,16,1,3,3,15335,15964,2018,30.264,-97.735,30.261,-97.726,Active
bicycle,120,2,315,09/23/2018 10:00:00,09/23/2018 10:00:00,9,10,7,3,3,16116,15647,2018,30.248,-97.723,30.255,-97.73,Active
bicycle,763,12.72,3122,07-09-2018 16:15,07-09-2018 16:30,7,16,1,9,3,14391,16119,2018,30.266,-97.749,30.256,-97.723,Active
bicycle,660,11,1488,10-06-2018 23:00,10-06-2018 23:15,10,23,6,10,10,12979,12826,2018,30.279,-97.769,30.288,-97.773,Active
bicycle,584,9.73,2317,07-09-2018 16:45,07-09-2018 16:45,7,16,1,9,9,14708,15017,2018,30.27,-97.743,30.256,-97.74,Active
bicycle,741,12.35,2108,07-09-2018 17:00,07-09-2018 17:15,7,17,1,9,5,14705,13760,2018,30.264,-97.744,30.263,-97.759,Active
bicycle,750,12.5,2655,07-09-2018 17:00,07-09-2018 17:15,7,17,1,9,5,14705,13760,2018,30.264,-97.744,30.263,-97.759,Active
bicycle,660,11,0,09-04-2018 11:45,09-04-2018 11:45,9,11,2,5,5,13759,13759,2018,30.261,-97.758,30.261,-97.758,Active
bicycle,678,11.3,2189,07-09-2018 17:00,07-09-2018 17:15,7,17,1,9,5,14705,13760,2018,30.263,-97.744,30.263,-97.759,Active
bicycle,2010,33.5,4442,07-09-2018 17:15,07-09-2018 17:45,7,17,1,5,9,13442,14243,2018,30.256,-97.763,30.288,-97.751,Active
bicycle,600,10,1123,09-01-2018 17:30,09-01-2018 17:45,9,17,6,9,9,14234,14864,2018,30.267,-97.751,30.265,-97.742,Active
bicycle,395,6.58,1110,07-09-2018 17:30,07-09-2018 17:30,7,17,1,9,9,14546,14385,2018,30.259,-97.747,30.251,-97.749,Active
bicycle,1585,26.42,3895,07-09-2018 17:30,07-09-2018 18:00,7,17,1,9,9,13765,14077,2018,30.276,-97.758,30.268,-97.753,Active
bicycle,1005,16.75,3235,07-09-2018 17:45,07-09-2018 18:00,7,17,1,9,9,13921,14716,2018,30.271,-97.755,30.29,-97.744,Active
bicycle,569,9.48,901,07-09-2018 17:45,07-09-2018 18:00,7,17,1,3,3,15964,15964,2018,30.26,-97.725,30.261,-97.725,Active
bicycle,5968,99.47,63,10/28/2018 03:45:00,10/28/2018 05:30:00,10,15,7,3,9,15964,14234,2018,30.261,-97.725,30.266,-97.75,Active
bicycle,418,6.97,1030,07-09-2018 18:15,07-09-2018 18:15,7,18,1,1,1,14866,15495,2018,30.272,-97.741,30.27,-97.732,Active
bicycle,240,4,1818,08/25/2018 08:00:00,08/25/2018 08:15:00,8,20,6,8,8,13289,13288,2018,30.266,-97.765,30.264,-97.766,Active
bicycle,2654,44.23,4426,07-09-2018 18:15,07-09-2018 19:00,7,18,1,9,9,15021,15180,2018,30.265,-97.739,30.27,-97.736,Active
bicycle,398,6.63,1368,07-09-2018 18:30,07-09-2018 18:45,7,18,1,9,9,14077,14863,2018,30.268,-97.753,30.264,-97.741,Active
bicycle,938,15.63,2141,10-10-2018 22:15,10-10-2018 22:45,10,22,3,9,9,15178,14230,2018,30.264,-97.737,30.257,-97.75,Active
bicycle,1320,22,3862,07-09-2018 18:45,07-09-2018 19:00,7,18,1,1,9,14869,14863,2018,30.279,-97.741,30.264,-97.741,Active
bicycle,447,7.45,1336,07-09-2018 19:00,07-09-2018 19:00,7,19,1,9,9,14716,15186,2018,30.289,-97.745,30.283,-97.737,Active
bicycle,120,2,373,10/14/2018 03:45:00,10/14/2018 03:45:00,10,15,7,5,5,13446,13603,2018,30.264,-97.763,30.264,-97.76,Active
bicycle,522,8.7,1255,07-09-2018 19:00,07-09-2018 19:15,7,19,1,5,5,13760,13442,2018,30.263,-97.759,30.256,-97.763,Active
bicycle,358,5.97,1561,07-09-2018 19:15,07-09-2018 19:30,7,19,1,3,9,15964,15022,2018,30.261,-97.726,30.267,-97.739,Active
bicycle,375,6.25,515,07-09-2018 19:45,07-09-2018 19:45,7,19,1,9,9,14393,14550,2018,30.271,-97.749,30.269,-97.745,Active
bicycle,357,5.95,483,07-09-2018 19:45,07-09-2018 19:45,7,19,1,9,9,14393,14550,2018,30.271,-97.749,30.269,-97.745,Active
bicycle,632,10.53,2527,07-09-2018 20:00,07-09-2018 20:00,7,20,1,5,5,13441,13760,2018,30.253,-97.764,30.263,-97.759,Active
bicycle,1837,30.62,3519,09-08-2018 16:45,09-08-2018 17:15,9,16,6,9,9,14389,14391,2018,30.261,-97.749,30.265,-97.747,Active
bicycle,177,2.95,90,09/29/2018 04:30:00,09/29/2018 04:30:00,9,16,6,3,3,15962,15962,2018,30.257,-97.724,30.257,-97.724,Active
bicycle,1020,17,1463,09-01-2018 15:15,09-01-2018 15:30,9,15,6,9,9,14080,14393,2018,30.275,-97.753,30.269,-97.749,Active
bicycle,1777,29.62,3830,07-09-2018 20:45,07-09-2018 21:15,7,20,1,9,9,14863,14871,2018,30.264,-97.742,30.283,-97.742,Active
bicycle,3638,60.63,10123,07-09-2018 21:00,07-09-2018 22:00,7,21,1,9,9,14550,14550,2018,30.269,-97.745,30.269,-97.746,Active
bicycle,597,9.95,3106,07-09-2018 21:00,07-09-2018 21:15,7,21,1,9,1,14394,16285,2018,30.273,-97.75,30.275,-97.72,Active
bicycle,487,8.12,1642,07-09-2018 21:15,07-09-2018 21:30,7,21,1,9,9,15186,15343,2018,30.283,-97.737,30.282,-97.734,Active
bicycle,240,4,881,10-10-2018 20:15,10-10-2018 20:15,10,20,3,9,9,14389,14231,2018,30.261,-97.748,30.259,-97.749,Active
bicycle,736,12.27,4136,07-09-2018 22:30,07-09-2018 22:45,7,22,1,9,9,14863,13437,2018,30.264,-97.741,30.245,-97.763,Active
bicycle,402,6.7,1062,07-09-2018 22:45,07-09-2018 22:45,7,22,1,9,9,14862,15018,2018,30.262,-97.743,30.258,-97.739,Active
bicycle,657,10.95,2639,07-09-2018 22:45,07-09-2018 23:00,7,22,1,5,3,13442,13594,2018,30.256,-97.763,30.242,-97.76,Active
bicycle,1020,17,2234,09/22/2018 10:00:00,09/22/2018 10:15:00,9,22,6,9,5,14705,13445,2018,30.262,-97.744,30.262,-97.762,Active
bicycle,754,12.57,2591,09-01-2018 00:15,09-01-2018 00:30,9,0,6,9,9,14859,13917,2018,30.254,-97.741,30.261,-97.755,Active
bicycle,268,4.47,1110,07-09-2018 23:15,07-09-2018 23:15,7,23,1,9,3,13751,13907,2018,30.242,-97.759,30.238,-97.757,Active
bicycle,218,3.63,483,07-09-2018 23:15,07-09-2018 23:15,7,23,1,3,3,13907,14065,2018,30.238,-97.757,30.239,-97.754,Active
bicycle,2292,38.2,3310,10/22/2018 12:15:00,10/22/2018 12:45:00,10,12,1,5,8,13918,12817,2018,30.264,-97.756,30.268,-97.771,Active
bicycle,1775,29.58,6453,07-10-2018 00:15,07-10-2018 00:45,7,0,2,9,8,15019,11868,2018,30.262,-97.739,30.258,-97.787,Active
bicycle,2990,49.83,8011,09/24/2018 01:00:00,09/24/2018 02:00:00,9,13,1,8,9,12973,15016,2018,30.264,-97.771,30.254,-97.739,Active
bicycle,686,11.43,3476,07-10-2018 07:45,07-10-2018 08:00,7,7,2,9,9,13437,14862,2018,30.245,-97.763,30.262,-97.743,Active
bicycle,1218,20.3,998,07-10-2018 08:00,07-10-2018 08:15,7,8,2,9,9,15021,15021,2018,30.265,-97.738,30.265,-97.74,Active
bicycle,240,4,742,09/28/2018 05:45:00,09/28/2018 05:45:00,9,5,5,9,9,14389,14233,2018,30.26,-97.749,30.265,-97.749,Active
bicycle,1513,25.22,5150,07-10-2018 08:15,07-10-2018 08:30,7,8,2,5,3,13442,16279,2018,30.256,-97.762,30.261,-97.721,Active
bicycle,775,12.92,3090,07-10-2018 08:30,07-10-2018 08:45,7,8,2,9,9,14558,14865,2018,30.289,-97.746,30.268,-97.741,Active
bicycle,905,15.08,4056,07-10-2018 08:30,07-10-2018 08:45,7,8,2,9,5,14077,12494,2018,30.267,-97.753,30.248,-97.777,Active
bicycle,419,6.98,1094,07-10-2018 08:45,07-10-2018 08:45,7,8,2,9,9,14077,14548,2018,30.268,-97.753,30.264,-97.747,Active
bicycle,976,16.27,4474,07-10-2018 09:00,07-10-2018 09:15,7,9,2,3,5,15799,13760,2018,30.244,-97.727,30.263,-97.759,Active
bicycle,1210,20.17,4152,07-10-2018 09:00,07-10-2018 09:30,7,9,2,1,9,16285,14389,2018,30.274,-97.72,30.262,-97.749,Active
bicycle,774,12.9,2800,07-10-2018 09:30,07-10-2018 09:45,7,9,2,5,9,13442,14705,2018,30.256,-97.763,30.264,-97.744,Active
bicycle,549,9.15,1674,07-10-2018 09:30,07-10-2018 09:45,7,9,2,9,9,14385,14706,2018,30.251,-97.749,30.265,-97.744,Active
bicycle,353,5.88,1513,07-10-2018 10:30,07-10-2018 10:30,7,10,2,9,9,14701,14863,2018,30.254,-97.744,30.265,-97.742,Active
bicycle,772,12.87,652,09-01-2018 20:30,09-01-2018 20:45,9,20,6,9,9,14065,14065,2018,30.238,-97.752,30.238,-97.752,Active
bicycle,87,1.45,63,09/21/2018 11:15:00,09/21/2018 11:30:00,9,11,5,9,9,14546,14388,2018,30.259,-97.747,30.259,-97.747,Active
bicycle,3298,54.97,11845,07-10-2018 11:30,07-10-2018 12:15,7,11,2,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.75,Active
bicycle,2449,40.82,2414,07-10-2018 11:45,07-10-2018 12:15,7,11,2,9,9,13917,13917,2018,30.262,-97.756,30.263,-97.755,Active
bicycle,731,12.18,2060,07-10-2018 11:45,07-10-2018 12:00,7,11,2,5,9,13760,14705,2018,30.264,-97.759,30.264,-97.744,Active
bicycle,840,14,974,09-03-2018 17:30,09-03-2018 17:45,9,17,1,9,9,14225,14226,2018,30.245,-97.751,30.246,-97.75,Active
bicycle,703,11.72,2060,07-10-2018 11:45,07-10-2018 12:00,7,11,2,5,9,13760,14705,2018,30.263,-97.759,30.264,-97.744,Active
bicycle,184,3.07,531,07-10-2018 12:15,07-10-2018 12:30,7,12,2,9,9,14865,14863,2018,30.268,-97.742,30.265,-97.742,Active
bicycle,792,13.2,3846,07-10-2018 12:15,07-10-2018 12:30,7,12,2,9,3,15188,15807,2018,30.288,-97.737,30.262,-97.727,Active
bicycle,572,9.53,1545,07-10-2018 12:15,07-10-2018 12:30,7,12,2,5,9,13760,14391,2018,30.263,-97.759,30.265,-97.748,Active
bicycle,342,5.7,1030,07-10-2018 12:45,07-10-2018 13:00,7,12,2,9,9,14714,15187,2018,30.284,-97.745,30.285,-97.736,Active
bicycle,335,5.58,1271,07-10-2018 13:00,07-10-2018 13:00,7,13,2,1,9,15499,14869,2018,30.279,-97.733,30.279,-97.742,Active
bicycle,388,6.47,1416,07-10-2018 13:00,07-10-2018 13:15,7,13,2,9,9,14863,13919,2018,30.265,-97.742,30.267,-97.755,Active
bicycle,488,8.13,1931,07-10-2018 13:15,07-10-2018 13:30,7,13,2,9,3,14706,15807,2018,30.265,-97.744,30.262,-97.726,Active
bicycle,498,8.3,1770,07-10-2018 13:45,07-10-2018 13:45,7,13,2,9,9,14391,14701,2018,30.266,-97.749,30.254,-97.744,Active
bicycle,1755,29.25,2494,07-10-2018 14:15,07-10-2018 14:45,7,14,2,9,5,14705,13760,2018,30.264,-97.744,30.263,-97.759,Active
bicycle,360,6,597,09/20/2018 12:00:00,09/20/2018 12:00:00,9,12,4,9,9,14389,14230,2018,30.261,-97.749,30.257,-97.749,Active
bicycle,307,5.12,1094,07-10-2018 14:30,07-10-2018 14:30,7,14,2,9,5,14076,13760,2018,30.266,-97.753,30.263,-97.759,Active
bicycle,618,10.3,2140,07-10-2018 14:45,07-10-2018 15:00,7,14,2,9,9,14711,15032,2018,30.278,-97.743,30.292,-97.74,Active
bicycle,664,11.07,1046,07-10-2018 14:45,07-10-2018 15:00,7,14,2,9,9,15187,14714,2018,30.285,-97.736,30.285,-97.743,Active
bicycle,8,0.13,7,09-07-2018 10:15,09-07-2018 10:15,9,10,5,9,9,15020,15020,2018,30.262,-97.738,30.262,-97.738,Active
bicycle,668,11.13,3637,07-10-2018 15:00,07-10-2018 15:15,7,15,2,3,9,15807,15188,2018,30.262,-97.727,30.287,-97.736,Active
bicycle,2682,44.7,7306,07-10-2018 15:00,07-10-2018 15:45,7,15,2,9,9,13917,13917,2018,30.263,-97.755,30.263,-97.755,Active
bicycle,1670,27.83,5649,07-10-2018 15:30,07-10-2018 15:45,7,15,2,9,5,14862,12967,2018,30.262,-97.743,30.25,-97.769,Active
bicycle,634,10.57,2350,07-10-2018 15:30,07-10-2018 15:30,7,15,2,9,9,14714,14392,2018,30.285,-97.743,30.268,-97.748,Active
bicycle,1058,17.63,4249,07-10-2018 15:45,07-10-2018 16:00,7,15,2,3,3,16279,16436,2018,30.261,-97.721,30.26,-97.717,Active
bicycle,402,6.7,1127,07-10-2018 16:15,07-10-2018 16:30,7,16,2,9,9,14077,13764,2018,30.268,-97.752,30.272,-97.758,Active
bicycle,414,6.9,1030,07-10-2018 16:45,07-10-2018 17:00,7,16,2,9,9,14550,14077,2018,30.269,-97.745,30.269,-97.754,Active
bicycle,232,3.87,901,07-10-2018 17:15,07-10-2018 17:15,7,17,2,9,9,14548,14077,2018,30.264,-97.747,30.268,-97.753,Active
bicycle,395,6.58,1706,07-10-2018 17:15,07-10-2018 17:15,7,17,2,9,9,15188,15665,2018,30.287,-97.736,30.299,-97.73,Active
bicycle,2107,35.12,6212,07-10-2018 17:15,07-10-2018 17:45,7,17,2,9,9,14385,14705,2018,30.251,-97.749,30.263,-97.745,Active
bicycle,2371,39.52,6389,07-10-2018 17:15,07-10-2018 18:00,7,17,2,9,9,14385,14705,2018,30.252,-97.749,30.263,-97.745,Active
bicycle,1312,21.87,7613,08/23/2018 05:00:00,08/23/2018 05:30:00,8,17,4,8,8,13132,13132,2018,30.269,-97.768,30.269,-97.768,Active
bicycle,694,11.57,2221,07-10-2018 17:30,07-10-2018 17:30,7,17,2,9,9,14705,14701,2018,30.264,-97.744,30.254,-97.744,Active
bicycle,648,10.8,3589,07-10-2018 17:30,07-10-2018 17:45,7,17,2,9,3,16447,16907,2018,30.285,-97.717,30.257,-97.711,Active
bicycle,343,5.72,917,07-10-2018 17:45,07-10-2018 18:00,7,17,2,9,9,14077,14549,2018,30.269,-97.753,30.266,-97.746,Active
bicycle,607,10.12,2221,07-10-2018 18:00,07-10-2018 18:00,7,18,2,9,9,14705,14385,2018,30.263,-97.745,30.251,-97.749,Active
bicycle,758,12.63,8,09/24/2018 05:30:00,09/24/2018 05:30:00,9,17,1,9,9,14079,14079,2018,30.272,-97.754,30.272,-97.754,Active
bicycle,1594,26.57,6453,07-10-2018 18:00,07-10-2018 18:30,7,18,2,9,1,14386,16446,2018,30.254,-97.748,30.284,-97.717,Active
bicycle,3258,54.3,6437,07-10-2018 18:00,07-10-2018 19:00,7,18,2,9,3,14864,16122,2018,30.267,-97.741,30.262,-97.722,Active
bicycle,29,0.48,34,10/23/2018 02:45:00,10/23/2018 02:45:00,10,14,2,9,9,15008,15008,2018,30.235,-97.738,30.235,-97.739,Active
bicycle,1098,18.3,5922,07-10-2018 18:00,07-10-2018 18:15,7,18,2,9,3,14392,13270,2018,30.267,-97.749,30.221,-97.766,Active
bicycle,1030,17.17,4506,07-10-2018 18:15,07-10-2018 18:45,7,18,2,3,9,15807,15800,2018,30.262,-97.726,30.245,-97.726,Active
bicycle,781,13.02,2704,07-10-2018 18:30,07-10-2018 18:45,7,18,2,3,3,16119,16120,2018,30.256,-97.723,30.257,-97.723,Active
bicycle,258,4.3,1127,07-10-2018 18:45,07-10-2018 18:45,7,18,2,9,9,14392,14077,2018,30.267,-97.748,30.268,-97.752,Active
bicycle,1605,26.75,2623,07-10-2018 19:00,07-10-2018 19:30,7,19,2,9,9,14077,14078,2018,30.268,-97.752,30.271,-97.753,Active
bicycle,1558,25.97,6212,07-10-2018 19:00,07-10-2018 19:30,7,19,2,3,9,16907,14874,2018,30.257,-97.711,30.29,-97.741,Active
bicycle,871,14.52,3927,07-10-2018 19:15,07-10-2018 19:30,7,19,2,3,9,15799,14074,2018,30.244,-97.727,30.26,-97.753,Active
bicycle,60,1,131,10-06-2018 23:00,10-06-2018 23:00,10,23,6,9,9,15021,15021,2018,30.264,-97.74,30.265,-97.739,Active
bicycle,1733,28.88,7226,07-10-2018 19:15,07-10-2018 19:45,7,19,2,8,1,12973,16285,2018,30.264,-97.771,30.275,-97.72,Active
bicycle,3720,62,7321,09-12-2018 12:15,09-12-2018 13:15,9,12,3,5,5,12972,12972,2018,30.262,-97.77,30.262,-97.77,Active
bicycle,348,5.8,1127,07-10-2018 19:15,07-10-2018 19:15,7,19,2,5,5,13760,13442,2018,30.263,-97.759,30.255,-97.763,Active
bicycle,58,0.97,151,09/25/2018 02:00:00,09/25/2018 02:00:00,9,14,2,5,5,13918,13918,2018,30.263,-97.756,30.264,-97.756,Active
