Vehicle Type,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1
bicycle,2338,7982,07/21/2018 04:30:00,07/21/2018 05:00:00,7,16,6,9,9,14389,14389,2018,30.261,-97.75,30.261,-97.75
bicycle,315,772,07/21/2018 04:45:00,07/21/2018 04:45:00,7,16,6,3,9,15493,15022,2018,30.265,-97.732,30.267,-97.74
bicycle,769,2301,07/21/2018 04:45:00,07/21/2018 05:00:00,7,16,6,9,8,14077,13289,2018,30.268,-97.753,30.267,-97.765
bicycle,936,3621,07/21/2018 05:00:00,07/21/2018 05:15:00,7,17,6,9,9,15022,14544,2018,30.267,-97.739,30.254,-97.747
bicycle,2765,410,09/10/2018 18:00:00,09/10/2018 18:45:00,10,18,2,5,9,13760,13919,2018,30.263,-97.757,30.266,-97.756
bicycle,960,2419,05/10/2018 14:00:00,05/10/2018 14:30:00,10,14,5,9,9,14385,15178,2018,30.252,-97.748,30.265,-97.737
bicycle,994,2688,07/21/2018 05:00:00,07/21/2018 05:15:00,7,17,6,9,5,13920,12972,2018,30.269,-97.756,30.263,-97.77
bicycle,1070,3313,10/13/2018 08:15:00,10/13/2018 08:30:00,10,8,6,9,5,15174,13445,2018,30.254,-97.737,30.264,-97.763
bicycle,1779,4233,07/21/2018 05:00:00,07/21/2018 05:30:00,7,17,6,9,9,15018,14546,2018,30.259,-97.739,30.259,-97.747
bicycle,1689,1947,07/21/2018 05:15:00,07/21/2018 05:30:00,7,17,6,9,9,14546,14389,2018,30.26,-97.747,30.26,-97.748
bicycle,1007,0,01/09/2018 17:00:00,01/09/2018 17:15:00,9,17,6,9,9,14864,14864,2018,30.267,-97.741,30.267,-97.741
bicycle,3583,5697,07/21/2018 05:15:00,07/21/2018 06:15:00,7,17,6,9,9,14716,14716,2018,30.29,-97.745,30.29,-97.744
bicycle,2126,5729,07/21/2018 05:15:00,07/21/2018 06:00:00,7,17,6,9,5,14705,13441,2018,30.264,-97.744,30.254,-97.762
bicycle,940,2285,07/21/2018 05:30:00,07/21/2018 05:45:00,7,17,6,9,9,14544,14387,2018,30.256,-97.746,30.257,-97.748
bicycle,659,1931,07/21/2018 05:45:00,07/21/2018 05:45:00,7,17,6,9,3,14862,15964,2018,30.261,-97.741,30.261,-97.726
bicycle,2662,3573,07/21/2018 05:45:00,07/21/2018 06:30:00,7,17,6,9,9,14544,14545,2018,30.254,-97.747,30.257,-97.747
bicycle,357,1191,07/21/2018 06:00:00,07/21/2018 06:00:00,7,18,6,9,9,14546,14864,2018,30.259,-97.747,30.267,-97.741
bicycle,636,1819,07/21/2018 06:00:00,07/21/2018 06:00:00,7,18,6,1,9,15495,15017,2018,30.27,-97.731,30.257,-97.739
bicycle,81557,1674,07/21/2018 06:30:00,07/22/2018 05:15:00,7,18,6,9,9,14870,14401,2018,30.28,-97.742,30.289,-97.749
bicycle,2667,7065,07/21/2018 06:30:00,07/21/2018 07:15:00,7,18,6,9,9,14389,14546,2018,30.261,-97.75,30.259,-97.747
bicycle,890,2752,07/21/2018 06:45:00,07/21/2018 07:00:00,7,18,6,9,9,15020,14226,2018,30.263,-97.738,30.247,-97.751
bicycle,810,1287,07/21/2018 06:45:00,07/21/2018 07:00:00,7,18,6,9,9,15017,14705,2018,30.257,-97.739,30.264,-97.743
bicycle,1280,3879,07/21/2018 06:45:00,07/21/2018 07:00:00,7,18,6,8,9,13289,15019,2018,30.267,-97.765,30.261,-97.738
bicycle,3486,8465,07/21/2018 06:45:00,07/21/2018 07:45:00,7,18,6,9,9,14545,14713,2018,30.257,-97.747,30.282,-97.743
bicycle,59,33,09/28/2018 12:45:00,09/28/2018 12:45:00,9,12,5,9,9,13917,13917,2018,30.261,-97.755,30.261,-97.755
bicycle,1100,3846,07/21/2018 06:45:00,07/21/2018 07:00:00,7,18,6,8,9,13289,15019,2018,30.267,-97.765,30.261,-97.738
bicycle,764,1851,07/21/2018 07:00:00,07/21/2018 07:15:00,7,19,6,3,9,15964,14864,2018,30.261,-97.726,30.267,-97.742
bicycle,4673,8192,07/21/2018 07:00:00,07/21/2018 08:15:00,7,19,6,3,3,15962,15963,2018,30.257,-97.724,30.258,-97.725
bicycle,4740,21014,10/21/2018 04:30:00,10/21/2018 05:45:00,10,16,7,9,9,14239,14237,2018,30.279,-97.75,30.273,-97.75
bicycle,4650,8224,07/21/2018 07:00:00,07/21/2018 08:15:00,7,19,6,3,3,15962,15963,2018,30.257,-97.724,30.258,-97.725
bicycle,3375,10267,01/10/2018 13:15:00,01/10/2018 14:15:00,10,13,1,9,9,13916,14548,2018,30.26,-97.755,30.264,-97.746
bicycle,479,1384,07/21/2018 07:00:00,07/21/2018 07:15:00,7,19,6,5,5,13599,13761,2018,30.255,-97.762,30.265,-97.758
bicycle,1844,2849,07/21/2018 07:15:00,07/21/2018 07:45:00,7,19,6,5,9,12972,13920,2018,30.263,-97.77,30.27,-97.756
bicycle,971,4538,07/21/2018 07:15:00,07/21/2018 07:30:00,7,19,6,3,5,15799,13760,2018,30.243,-97.728,30.263,-97.759
bicycle,843,2398,07/21/2018 07:15:00,07/21/2018 07:30:00,7,19,6,9,9,14714,14706,2018,30.284,-97.745,30.266,-97.744
bicycle,532,1899,07/21/2018 07:30:00,07/21/2018 07:30:00,7,19,6,9,9,14865,14544,2018,30.268,-97.742,30.254,-97.747
bicycle,180,752,04/10/2018 18:45:00,04/10/2018 19:00:00,10,18,4,5,9,13918,14232,2018,30.264,-97.756,30.261,-97.75
bicycle,4252,6115,07/21/2018 07:30:00,07/21/2018 08:45:00,7,19,6,1,1,14868,14868,2018,30.276,-97.742,30.276,-97.742
bicycle,424,1159,07/21/2018 07:45:00,07/21/2018 07:45:00,7,19,6,9,9,13920,14549,2018,30.268,-97.755,30.266,-97.746
bicycle,540,3,04/11/2018 17:45:00,04/11/2018 18:00:00,11,17,7,9,9,14385,14388,2018,30.252,-97.748,30.258,-97.748
bicycle,333,1078,07/21/2018 07:45:00,07/21/2018 07:45:00,7,19,6,9,9,13919,14549,2018,30.267,-97.755,30.266,-97.746
bicycle,1780,4120,07/21/2018 07:45:00,07/21/2018 08:15:00,7,19,6,9,8,15019,13289,2018,30.261,-97.738,30.267,-97.765
bicycle,424,1690,07/21/2018 07:45:00,07/21/2018 08:00:00,7,19,6,3,3,15648,16594,2018,30.258,-97.73,30.262,-97.716
bicycle,2903,6663,07/21/2018 08:00:00,07/21/2018 08:45:00,7,20,6,9,3,14225,17063,2018,30.245,-97.75,30.252,-97.707
bicycle,3527,6743,07/21/2018 08:00:00,07/21/2018 09:00:00,7,20,6,9,9,15017,15017,2018,30.257,-97.739,30.255,-97.739
bicycle,1655,4554,07/21/2018 08:00:00,07/21/2018 08:30:00,7,20,6,9,8,15179,12974,2018,30.266,-97.737,30.266,-97.771
bicycle,1528,4731,07/21/2018 08:00:00,07/21/2018 08:30:00,7,20,6,9,8,15179,12974,2018,30.266,-97.737,30.266,-97.771
bicycle,2285,6357,07/21/2018 08:00:00,07/21/2018 08:45:00,7,20,6,9,3,14226,17063,2018,30.247,-97.751,30.252,-97.707
bicycle,683,2849,07/21/2018 08:00:00,07/21/2018 08:15:00,7,20,6,9,5,14544,13440,2018,30.254,-97.747,30.252,-97.764
bicycle,1140,2539,05/10/2018 20:30:00,05/10/2018 21:00:00,10,20,5,5,5,12971,12020,2018,30.259,-97.771,30.245,-97.785
bicycle,3180,4095,02/09/2018 15:00:00,02/09/2018 16:00:00,9,15,7,9,3,15022,16122,2018,30.268,-97.74,30.261,-97.722
bicycle,1,0,07/10/2018 14:15:00,07/10/2018 14:15:00,10,14,7,9,9,15178,15178,2018,30.264,-97.737,30.264,-97.737
bicycle,3853,5150,07/21/2018 08:00:00,07/21/2018 09:15:00,7,20,6,9,9,14546,14547,2018,30.26,-97.747,30.261,-97.747
bicycle,480,661,05/10/2018 11:45:00,05/10/2018 11:45:00,10,11,5,9,5,14075,13759,2018,30.263,-97.754,30.26,-97.757
bicycle,2701,6357,07/21/2018 08:15:00,07/21/2018 09:00:00,7,20,6,9,9,15017,15017,2018,30.256,-97.738,30.255,-97.739
bicycle,990,5230,07/21/2018 08:15:00,07/21/2018 08:30:00,7,20,6,5,3,13760,13588,2018,30.263,-97.759,30.229,-97.762
bicycle,2479,7194,07/21/2018 08:15:00,07/21/2018 09:00:00,7,20,6,9,9,14386,14545,2018,30.254,-97.748,30.257,-97.747
bicycle,2450,7081,07/21/2018 08:15:00,07/21/2018 09:00:00,7,20,6,9,9,14386,14545,2018,30.254,-97.748,30.257,-97.747
bicycle,1857,2414,07/21/2018 08:30:00,07/21/2018 09:00:00,7,20,6,9,5,14706,13918,2018,30.266,-97.743,30.264,-97.756
bicycle,723,2688,07/21/2018 08:30:00,07/21/2018 08:45:00,7,20,6,9,3,14870,15493,2018,30.28,-97.741,30.265,-97.731
bicycle,763,2704,07/21/2018 08:30:00,07/21/2018 08:45:00,7,20,6,9,3,14549,15962,2018,30.266,-97.746,30.257,-97.724
bicycle,742,2688,07/21/2018 08:30:00,07/21/2018 08:45:00,7,20,6,9,3,14549,15962,2018,30.266,-97.746,30.257,-97.724
bicycle,1365,1170,10/21/2018 09:15:00,10/21/2018 09:45:00,10,9,7,8,8,12973,13446,2018,30.264,-97.77,30.266,-97.763
bicycle,7,1,09/16/2018 11:15:00,09/16/2018 11:15:00,9,11,7,5,5,13759,13759,2018,30.261,-97.758,30.261,-97.758
bicycle,849,2832,07/21/2018 08:45:00,07/21/2018 09:00:00,7,20,6,3,9,15963,14548,2018,30.258,-97.725,30.265,-97.747
bicycle,2344,30365,09/16/2018 12:15:00,09/16/2018 01:00:00,9,0,7,3,3,16121,16593,2018,30.26,-97.722,30.257,-97.715
bicycle,895,3782,07/21/2018 09:00:00,07/21/2018 09:15:00,7,21,6,1,5,14868,13599,2018,30.276,-97.742,30.255,-97.762
bicycle,583,2591,07/21/2018 09:00:00,07/21/2018 09:00:00,7,21,6,3,9,15962,14548,2018,30.257,-97.724,30.265,-97.747
bicycle,2805,3573,07/21/2018 09:00:00,07/21/2018 09:45:00,7,21,6,5,9,13918,14871,2018,30.264,-97.756,30.284,-97.742
bicycle,3353,6164,07/21/2018 09:00:00,07/21/2018 10:00:00,7,21,6,3,9,15799,14706,2018,30.242,-97.727,30.265,-97.745
bicycle,3069,5874,07/21/2018 09:15:00,07/21/2018 10:00:00,7,21,6,3,9,15799,14706,2018,30.243,-97.728,30.265,-97.745
bicycle,60,7,09/15/2018 03:00:00,09/15/2018 03:00:00,9,15,6,9,9,14550,14550,2018,30.268,-97.745,30.268,-97.745
bicycle,1324,6695,07/21/2018 09:15:00,07/21/2018 09:30:00,7,21,6,3,3,13588,15799,2018,30.229,-97.762,30.244,-97.728
bicycle,672,740,07/21/2018 09:15:00,07/21/2018 09:30:00,7,21,6,9,9,14546,14705,2018,30.259,-97.747,30.264,-97.744
bicycle,930,3009,07/21/2018 09:15:00,07/21/2018 09:30:00,7,21,6,1,9,15341,14718,2018,30.278,-97.735,30.294,-97.745
bicycle,1,0,09/14/2018 02:30:00,09/14/2018 02:30:00,9,14,5,9,9,13762,13762,2018,30.267,-97.759,30.267,-97.759
bicycle,485,2108,07/21/2018 09:30:00,07/21/2018 09:30:00,7,21,6,9,9,14705,14238,2018,30.264,-97.743,30.276,-97.75
bicycle,1588,4,09/22/2018 09:45:00,09/22/2018 10:00:00,9,9,6,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,5027,11346,07/21/2018 09:30:00,07/21/2018 10:45:00,7,21,6,9,9,16133,16133,2018,30.288,-97.722,30.288,-97.722
bicycle,6688,16721,07/21/2018 09:45:00,07/21/2018 11:45:00,7,21,6,9,9,14717,14714,2018,30.291,-97.744,30.285,-97.745
bicycle,6597,18797,07/21/2018 09:45:00,07/21/2018 11:45:00,7,21,6,9,9,14716,14557,2018,30.29,-97.745,30.286,-97.745
bicycle,206,435,07/21/2018 10:15:00,07/21/2018 10:15:00,7,22,6,9,9,14549,14391,2018,30.266,-97.746,30.266,-97.748
bicycle,853,3557,07/21/2018 10:15:00,07/21/2018 10:30:00,7,22,6,9,9,14393,14877,2018,30.27,-97.748,30.297,-97.742
bicycle,39,26,04/09/2018 14:00:00,04/09/2018 14:00:00,9,14,2,9,9,15021,15021,2018,30.265,-97.737,30.264,-97.738
bicycle,793,3605,07/21/2018 11:00:00,07/21/2018 11:00:00,7,23,6,9,9,14391,14877,2018,30.266,-97.748,30.298,-97.741
bicycle,300,157,09/16/2018 12:00:00,09/16/2018 12:00:00,9,0,7,9,9,14546,14546,2018,30.259,-97.747,30.259,-97.747
bicycle,2149,1580,10/20/2018 04:00:00,10/20/2018 04:30:00,10,16,6,9,9,14392,13282,2018,30.267,-97.749,30.248,-97.764
bicycle,651,1819,07/21/2018 11:15:00,07/21/2018 11:30:00,7,23,6,5,9,13602,14546,2018,30.262,-97.762,30.26,-97.747
bicycle,1669,2881,07/21/2018 11:15:00,07/21/2018 11:45:00,7,23,6,5,9,13599,14706,2018,30.255,-97.762,30.266,-97.745
bicycle,259,1094,07/22/2018 12:00:00,07/22/2018 12:00:00,7,0,7,9,3,15178,15808,2018,30.265,-97.737,30.264,-97.727
bicycle,480,770,10/28/2018 12:45:00,10/28/2018 01:00:00,10,12,7,9,9,14548,15017,2018,30.263,-97.745,30.257,-97.739
bicycle,347,966,07/22/2018 12:00:00,07/22/2018 12:00:00,7,0,7,3,3,15799,16270,2018,30.244,-97.728,30.239,-97.72
bicycle,4995,9462,08/10/2018 11:00:00,08/10/2018 12:30:00,10,11,1,9,9,14548,14548,2018,30.264,-97.746,30.264,-97.745
bicycle,1807,3244,09/23/2018 05:30:00,09/23/2018 06:00:00,9,17,7,9,9,15180,14226,2018,30.269,-97.736,30.247,-97.75
bicycle,1558,7097,07/22/2018 12:15:00,07/22/2018 12:30:00,7,0,7,3,3,15807,14059,2018,30.263,-97.727,30.225,-97.754
bicycle,420,50,09/16/2018 12:00:00,09/16/2018 12:15:00,9,0,7,3,9,15330,15329,2018,30.251,-97.735,30.248,-97.734
bicycle,4290,7210,07/22/2018 12:15:00,07/22/2018 01:30:00,7,0,7,9,9,14389,14225,2018,30.26,-97.748,30.245,-97.751
bicycle,1592,3524,07/22/2018 12:15:00,07/22/2018 12:45:00,7,0,7,9,5,14864,13283,2018,30.267,-97.741,30.252,-97.765
bicycle,5454,10107,07/22/2018 12:15:00,07/22/2018 02:00:00,7,0,7,9,3,14389,14533,2018,30.261,-97.748,30.228,-97.747
bicycle,1646,3557,07/22/2018 12:15:00,07/22/2018 12:45:00,7,0,7,9,5,14864,13283,2018,30.267,-97.742,30.252,-97.765
bicycle,280,1287,07/22/2018 12:30:00,07/22/2018 12:45:00,7,0,7,9,9,14705,14702,2018,30.264,-97.744,30.255,-97.744
bicycle,625,1352,07/22/2018 01:00:00,07/22/2018 01:15:00,7,1,7,3,3,15960,15960,2018,30.251,-97.726,30.252,-97.724
bicycle,874,662,05/10/2018 20:30:00,05/10/2018 20:30:00,10,20,5,9,9,14548,14233,2018,30.265,-97.746,30.265,-97.751
bicycle,3412,3186,07/22/2018 01:15:00,07/22/2018 02:15:00,7,1,7,1,1,16443,16285,2018,30.276,-97.718,30.275,-97.719
bicycle,863,4200,07/22/2018 01:15:00,07/22/2018 01:30:00,7,1,7,9,9,15021,14559,2018,30.265,-97.738,30.291,-97.747
bicycle,264,772,07/22/2018 01:30:00,07/22/2018 01:30:00,7,1,7,9,9,14392,14077,2018,30.267,-97.749,30.268,-97.754
bicycle,611,2945,07/22/2018 01:30:00,07/22/2018 01:45:00,7,1,7,9,3,14387,15807,2018,30.257,-97.748,30.262,-97.727
bicycle,287,805,07/22/2018 01:45:00,07/22/2018 02:00:00,7,1,7,3,3,15807,15963,2018,30.262,-97.727,30.258,-97.725
bicycle,240,837,07/22/2018 02:30:00,07/22/2018 02:45:00,7,2,7,9,9,15021,15018,2018,30.266,-97.738,30.258,-97.739
bicycle,674,1127,07/22/2018 03:15:00,07/22/2018 03:30:00,7,3,7,1,1,16285,16285,2018,30.275,-97.719,30.275,-97.719
bicycle,828,2285,07/22/2018 03:15:00,07/22/2018 03:30:00,7,3,7,9,9,14548,13450,2018,30.264,-97.747,30.275,-97.762
bicycle,27000,132,03/09/2018 01:00:00,03/09/2018 08:30:00,9,1,1,9,5,14393,13603,2018,30.269,-97.748,30.263,-97.761
bicycle,1002,3492,07/22/2018 03:30:00,07/22/2018 03:45:00,7,3,7,1,1,15340,16917,2018,30.276,-97.734,30.281,-97.71
bicycle,2097,7387,07/22/2018 06:15:00,07/22/2018 06:45:00,7,6,7,3,2,15962,14685,2018,30.257,-97.724,30.216,-97.743
bicycle,479,24,02/10/2018 18:15:00,02/10/2018 18:30:00,10,18,2,8,8,12973,12973,2018,30.264,-97.771,30.264,-97.771
bicycle,11420,28244,07/22/2018 07:30:00,07/22/2018 10:45:00,7,7,7,5,9,13283,13123,2018,30.252,-97.765,30.246,-97.768
bicycle,586,2768,07/22/2018 07:45:00,07/22/2018 07:45:00,7,7,7,9,9,14701,14707,2018,30.253,-97.743,30.267,-97.744
bicycle,2853,728,01/09/2018 07:45:00,01/09/2018 08:30:00,9,7,6,9,9,14390,14390,2018,30.263,-97.747,30.263,-97.747
bicycle,2051,0,07/10/2018 22:45:00,07/10/2018 23:15:00,10,22,7,9,9,14707,14707,2018,30.267,-97.743,30.268,-97.742
bicycle,525,1947,07/22/2018 08:15:00,07/22/2018 08:15:00,7,8,7,9,9,14385,14862,2018,30.251,-97.749,30.263,-97.741
bicycle,412,1384,07/22/2018 08:45:00,07/22/2018 08:45:00,7,8,7,9,9,14877,14714,2018,30.297,-97.742,30.285,-97.743
bicycle,843,4007,07/22/2018 09:30:00,07/22/2018 09:45:00,7,9,7,9,3,14075,12805,2018,30.264,-97.754,30.239,-97.772
bicycle,600,7,09/25/2018 11:30:00,09/25/2018 11:45:00,9,11,2,9,5,14389,13918,2018,30.26,-97.749,30.264,-97.755
bicycle,3106,4345,07/22/2018 09:45:00,07/22/2018 10:30:00,7,9,7,1,1,17075,17075,2018,30.281,-97.709,30.28,-97.709
bicycle,155,3,09/24/2018 07:45:00,09/24/2018 07:45:00,9,7,1,9,9,14546,14546,2018,30.259,-97.747,30.259,-97.747
bicycle,2253,3,10/22/2018 12:15:00,10/22/2018 12:45:00,10,12,1,5,8,13918,12817,2018,30.264,-97.756,30.268,-97.771
bicycle,1235,853,07/22/2018 10:45:00,07/22/2018 11:15:00,7,10,7,9,9,14557,14557,2018,30.286,-97.745,30.286,-97.745
bicycle,943,1593,07/22/2018 11:15:00,07/22/2018 11:30:00,7,11,7,9,5,13123,13127,2018,30.246,-97.768,30.255,-97.768
bicycle,560,805,07/22/2018 11:30:00,07/22/2018 11:45:00,7,11,7,8,8,13131,13290,2018,30.266,-97.769,30.268,-97.765
bicycle,810,2720,07/22/2018 11:45:00,07/22/2018 12:00:00,7,11,7,5,9,13283,14391,2018,30.252,-97.765,30.266,-97.749
bicycle,1090,2382,07/22/2018 12:00:00,07/22/2018 12:15:00,7,12,7,9,9,14077,15018,2018,30.268,-97.754,30.258,-97.739
bicycle,342,1255,07/22/2018 12:00:00,07/22/2018 12:15:00,7,12,7,9,9,14706,14544,2018,30.266,-97.744,30.256,-97.746
bicycle,917,1625,07/22/2018 12:15:00,07/22/2018 12:30:00,7,12,7,5,5,13442,12972,2018,30.256,-97.762,30.263,-97.77
bicycle,654,1577,07/22/2018 12:15:00,07/22/2018 12:30:00,7,12,7,5,5,13442,12972,2018,30.256,-97.762,30.263,-97.77
bicycle,240,658,09/16/2018 09:15:00,09/16/2018 09:30:00,9,9,7,9,9,14389,14387,2018,30.26,-97.747,30.256,-97.747
bicycle,3629,3428,07/22/2018 12:30:00,07/22/2018 01:30:00,7,12,7,9,9,14862,14865,2018,30.263,-97.741,30.269,-97.741
bicycle,964,290,07/22/2018 12:30:00,07/22/2018 12:45:00,7,12,7,9,9,14863,14863,2018,30.265,-97.742,30.265,-97.742
bicycle,2749,2511,07/22/2018 12:45:00,07/22/2018 01:30:00,7,12,7,9,9,14864,14865,2018,30.266,-97.742,30.269,-97.741
bicycle,3114,8771,07/22/2018 12:45:00,07/22/2018 01:30:00,7,12,7,9,8,14389,12976,2018,30.262,-97.749,30.272,-97.769
bicycle,3994,2319,02/09/2018 22:30:00,02/09/2018 23:30:00,9,22,7,9,9,14705,14386,2018,30.264,-97.743,30.254,-97.748
bicycle,1888,3,09/24/2018 03:45:00,09/24/2018 04:15:00,9,15,1,9,9,14385,14385,2018,30.251,-97.747,30.251,-97.747
bicycle,3075,8835,07/22/2018 12:45:00,07/22/2018 01:30:00,7,12,7,9,8,14389,12976,2018,30.262,-97.749,30.272,-97.769
bicycle,152,402,07/22/2018 12:45:00,07/22/2018 12:45:00,7,12,7,9,9,14544,14702,2018,30.256,-97.746,30.255,-97.744
bicycle,831,1899,07/22/2018 12:45:00,07/22/2018 01:00:00,7,12,7,5,9,13761,14705,2018,30.265,-97.758,30.264,-97.744
bicycle,2420,3782,07/22/2018 01:00:00,07/22/2018 01:30:00,7,13,7,9,9,14863,15018,2018,30.265,-97.742,30.258,-97.739
bicycle,468,2269,07/22/2018 01:15:00,07/22/2018 01:30:00,7,13,7,3,3,15960,16751,2018,30.252,-97.724,30.259,-97.712
bicycle,648,1,09/14/2018 07:45:00,09/14/2018 08:00:00,9,19,5,9,9,14704,14704,2018,30.261,-97.745,30.261,-97.745
bicycle,1848,3508,07/22/2018 01:30:00,07/22/2018 02:00:00,7,13,7,9,3,14548,16434,2018,30.265,-97.747,30.255,-97.718
bicycle,1755,6614,07/22/2018 01:30:00,07/22/2018 02:00:00,7,13,7,8,9,12973,15022,2018,30.264,-97.771,30.267,-97.739
bicycle,762,1819,07/22/2018 01:30:00,07/22/2018 01:45:00,7,13,7,9,9,13917,14544,2018,30.263,-97.755,30.256,-97.746
bicycle,120,479,08/24/2018 10:00:00,08/24/2018 10:00:00,8,10,5,9,9,14707,14707,2018,30.268,-97.744,30.267,-97.742
bicycle,724,1738,07/22/2018 01:30:00,07/22/2018 01:45:00,7,13,7,9,9,13917,14544,2018,30.263,-97.755,30.256,-97.746
bicycle,1436,7516,07/22/2018 01:30:00,07/22/2018 02:00:00,7,13,7,9,9,14699,14859,2018,30.248,-97.743,30.255,-97.743
bicycle,2109,78,09/25/2018 06:30:00,09/25/2018 07:00:00,9,18,2,8,8,12973,12973,2018,30.264,-97.771,30.264,-97.771
bicycle,455,1529,07/22/2018 01:45:00,07/22/2018 01:45:00,7,13,7,3,3,16751,16275,2018,30.259,-97.712,30.252,-97.721
bicycle,602,1239,07/22/2018 01:45:00,07/22/2018 02:00:00,7,13,7,1,1,16917,16919,2018,30.28,-97.71,30.285,-97.711
bicycle,600,0,03/10/2018 21:45:00,03/10/2018 22:00:00,10,21,3,9,9,14393,14393,2018,30.269,-97.748,30.269,-97.748
bicycle,492,1931,07/22/2018 02:00:00,07/22/2018 02:00:00,7,14,7,9,9,15017,14546,2018,30.255,-97.739,30.26,-97.747
bicycle,735,1738,07/22/2018 02:00:00,07/22/2018 02:15:00,7,14,7,9,9,15018,14391,2018,30.258,-97.739,30.266,-97.749
bicycle,120,193,07/22/2018 02:15:00,07/22/2018 02:30:00,7,14,7,9,9,14860,14861,2018,30.258,-97.742,30.26,-97.742
bicycle,1499,3637,07/22/2018 02:15:00,07/22/2018 02:45:00,7,14,7,5,8,13442,12662,2018,30.256,-97.762,30.275,-97.774
bicycle,5188,6711,07/22/2018 02:30:00,07/22/2018 03:45:00,7,14,7,9,3,14075,15805,2018,30.264,-97.754,30.258,-97.727
bicycle,389,917,07/22/2018 02:30:00,07/22/2018 02:45:00,7,14,7,9,9,14715,15186,2018,30.287,-97.745,30.284,-97.737
bicycle,4101,13180,07/22/2018 02:45:00,07/22/2018 03:45:00,7,14,7,9,8,15022,12974,2018,30.267,-97.739,30.266,-97.771
bicycle,1,0,10/13/2018 09:15:00,10/13/2018 09:15:00,10,21,6,5,5,13918,13918,2018,30.264,-97.755,30.264,-97.755
bicycle,1778,8063,07/22/2018 02:45:00,07/22/2018 03:15:00,7,14,7,9,9,14705,15171,2018,30.264,-97.743,30.248,-97.738
bicycle,788,1754,07/22/2018 03:00:00,07/22/2018 03:15:00,7,15,7,9,5,14076,13130,2018,30.266,-97.753,30.264,-97.768
bicycle,833,2028,07/22/2018 03:00:00,07/22/2018 03:15:00,7,15,7,8,9,12976,14078,2018,30.272,-97.769,30.27,-97.754
bicycle,774,2060,07/22/2018 03:00:00,07/22/2018 03:15:00,7,15,7,8,9,12976,14078,2018,30.272,-97.769,30.27,-97.754
bicycle,816,1609,07/22/2018 03:00:00,07/22/2018 03:15:00,7,15,7,5,5,13445,13442,2018,30.264,-97.763,30.256,-97.763
bicycle,7694,7226,07/22/2018 03:00:00,07/22/2018 05:15:00,7,15,7,1,1,16285,16285,2018,30.275,-97.719,30.275,-97.719
bicycle,628,2108,07/22/2018 03:00:00,07/22/2018 03:15:00,7,15,7,9,5,14705,13760,2018,30.264,-97.744,30.263,-97.759
bicycle,1323,3557,07/22/2018 03:45:00,07/22/2018 04:15:00,7,15,7,9,9,14078,14401,2018,30.27,-97.754,30.289,-97.748
bicycle,37,5,09/29/2018 11:15:00,09/29/2018 11:15:00,9,23,6,9,9,14074,14074,2018,30.259,-97.753,30.259,-97.753
bicycle,660,2161,12/10/2018 22:45:00,12/10/2018 23:00:00,10,22,5,9,9,14546,15174,2018,30.259,-97.746,30.253,-97.737
bicycle,1322,3541,07/22/2018 03:45:00,07/22/2018 04:15:00,7,15,7,9,9,14078,14401,2018,30.27,-97.754,30.289,-97.748
bicycle,373,2253,07/22/2018 03:45:00,07/22/2018 04:00:00,7,15,7,9,9,14706,13292,2018,30.266,-97.745,30.274,-97.764
bicycle,3472,2688,07/22/2018 04:00:00,07/22/2018 05:00:00,7,16,7,9,5,14389,13600,2018,30.26,-97.748,30.257,-97.76
bicycle,1517,2768,07/22/2018 04:00:00,07/22/2018 04:30:00,7,16,7,5,9,13130,14077,2018,30.264,-97.768,30.269,-97.754
bicycle,420,31,06/10/2018 19:00:00,06/10/2018 19:15:00,10,19,6,9,9,14233,14233,2018,30.264,-97.749,30.264,-97.749
bicycle,3991,1947,07/22/2018 04:15:00,07/22/2018 05:15:00,7,16,7,5,9,12805,13123,2018,30.239,-97.773,30.246,-97.768
bicycle,1156,5005,07/22/2018 04:15:00,07/22/2018 04:30:00,7,16,7,9,5,14401,13600,2018,30.289,-97.748,30.257,-97.76
bicycle,1185,966,07/22/2018 04:15:00,07/22/2018 04:45:00,7,16,7,8,8,12974,12973,2018,30.266,-97.771,30.265,-97.771
bicycle,897,1239,07/22/2018 04:15:00,07/22/2018 04:30:00,7,16,7,8,8,12974,12973,2018,30.266,-97.771,30.265,-97.771
bicycle,2091,3814,07/22/2018 04:30:00,07/22/2018 05:00:00,7,16,7,5,5,12972,13758,2018,30.263,-97.77,30.258,-97.759
bicycle,513,1529,07/22/2018 04:45:00,07/22/2018 04:45:00,7,16,7,9,9,14544,14864,2018,30.256,-97.746,30.266,-97.741
bicycle,4710,4007,07/22/2018 04:45:00,07/22/2018 06:00:00,7,16,7,9,9,14385,14385,2018,30.251,-97.749,30.251,-97.749
bicycle,1222,3380,07/22/2018 04:45:00,07/22/2018 05:15:00,7,16,7,8,5,12662,13599,2018,30.275,-97.774,30.255,-97.762
bicycle,832,1738,07/22/2018 04:45:00,07/22/2018 05:00:00,7,16,7,9,9,14548,15179,2018,30.265,-97.747,30.266,-97.737
bicycle,784,1191,07/22/2018 05:00:00,07/22/2018 05:15:00,7,17,7,9,9,15186,14557,2018,30.284,-97.737,30.286,-97.745
